tokens,ner_tags
"['Register', 'now', 'for', 'FREE', 'unlimited', 'access', 'to', 'Reuters.com', 'Register', '\n\n', 'Reporting', 'by', 'Hyunjoo', 'Jin', 'in', 'San', 'Francisco', ',', 'Savyata', 'Mishra', 'and', 'Mrinmay', 'Dey', 'in', 'Bengaluru', ',', 'Victoria', 'Waldersee', 'in', 'Berlin', ';', 'Editing', 'by', 'Sriraj', 'Kalluvila', ',', 'Lisa', 'Shumaker', 'and', 'Sandra', 'Maler', '\n\n\n\n\n\n\n\n\n\n\n\n', 'Our', 'Standards', ':', 'The', 'Thomson', 'Reuters', 'Trust', 'Principles', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'B-CUSTOM_PLACE', 'L-CUSTOM_PLACE', 'O', 'O', 'O', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'U-CUSTOM_PLACE', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'U-CUSTOM_PLACE', 'O', 'O', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Summary', '\n\n', 'Summary', 'Companies', 'This', 'content', 'was', 'produced', 'in', 'Russia', ',', 'where', 'the', 'law', 'restricts', 'coverage', 'of', 'Russian', 'military', 'operations', 'in', 'Ukraine', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_PLACE', 'O']"
"['MOSCOW', ',', 'Oct', '4', '(', 'Reuters', ')', '-', 'The', 'Kremlin', 'praised', 'Tesla', 'boss', 'Elon', 'Musk', 'on', 'Tuesday', 'for', 'suggesting', 'a', 'possible', 'peace', 'deal', 'to', 'end', 'the', 'war', 'in', 'Ukraine', ',', 'after', 'Kyiv', 'rebuked', 'Musk', 'for', 'proposing', 'terms', 'it', 'views', 'as', 'rewarding', 'Russia', '.']","['U-CUSTOM_PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_PLACE', 'O']"
"['""', 'It', 'is', 'very', 'positive', 'that', 'somebody', 'like', 'Elon', 'Musk', 'is', 'looking', 'for', 'a', 'peaceful', 'way', 'out', 'of', 'this', 'situation', ',', '""', 'Kremlin', 'spokesman', 'Dmitry', 'Peskov', 'told', 'reporters', 'in', 'a', 'conference', 'call', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Compared', 'to', 'many', 'professional', 'diplomats', ',', 'Musk', 'is', 'still', 'searching', 'for', 'ways', 'to', 'achieve', 'peace', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['And', 'achieving', 'peace', 'without', 'fulfilling', 'Russia', ""'s"", 'conditions', 'is', 'absolutely', 'impossible', ',', '""', 'he', 'added', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Register', 'now', 'for', 'FREE', 'unlimited', 'access', 'to', 'Reuters.com', 'Register', '\n\n', 'In', 'a', 'Twitter', 'poll', 'posted', 'on', 'Monday', ',', 'the', 'Tesla', 'boss', 'proposed', 'Ukraine', 'permanently', 'cede', 'Crimea', 'to', 'Russia', ',', 'that', 'new', 'referendums', 'be', 'held', 'under', 'U.N.', 'auspices', 'to', 'determine', 'the', 'fate', 'of', 'Russian', '-', 'controlled', 'territory', ',', 'and', 'that', 'Ukraine', 'agree', 'to', 'neutrality', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_ORG', 'O', 'O', 'U-CUSTOM_PLACE', 'O', 'O', 'O', 'O', 'U-CUSTOM_PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_PLACE', 'O', 'O', 'O', 'O']"
"['Kyiv', 'says', 'it', 'will', 'never', 'agree', 'to', 'cede', 'land', 'taken', 'by', 'force', ',', 'and', 'lawful', 'referendums', 'can', 'not', 'be', 'held', 'in', 'occupied', 'territory', 'where', 'many', 'people', 'have', 'been', 'killed', 'or', 'driven', 'out', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['After', 'Vladimir', 'Putin', 'announced', 'the', 'annexation', 'of', 'four', 'Ukrainian', 'provinces', 'last', 'week', ',', 'Kyiv', 'said', 'it', 'was', 'applying', 'to', 'join', 'NATO', ',', 'and', 'would', 'not', 'negotiate', 'with', 'Russia', 'as', 'long', 'as', 'Putin', 'is', 'president', '.']","['O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_PERSON', 'O', 'O', 'O']"
"['Ukrainian', 'President', 'Volodymyr', 'Zelenskiy', 'responded', 'to', 'Musk', ""'s"", 'proposal', 'with', 'his', 'own', 'Twitter', 'poll', 'asking', ':', '""', 'Which', '@elonmusk', 'do', 'you', 'like', 'more', '?']","['O', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['One', 'who', 'supports', 'Ukraine', '(', 'or', ')', 'one', 'who', 'supports', 'Russia', '.', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_PLACE', 'O', 'O']"
"['As', 'of', '1030', 'GMT', 'on', 'Tuesday', ',', 'Musk', ""'s"", 'original', 'poll', 'had', 'garnered', 'more', 'than', '2.5', 'million', 'votes', ',', 'with', 'some', '60', '%', 'opposed', 'to', 'the', 'plan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Peskov', 'said', 'on', 'Tuesday', 'that', '""', 'bots', '""', '-', 'phoney', 'twitter', 'accounts', '-', 'were', '""', 'actively', 'participating', 'in', 'the', 'voting', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['He', 'provided', 'no', 'evidence', '.']","['O', 'O', 'O', 'O', 'O']"
"['Moscow', 'had', 'always', 'been', 'open', 'to', 'a', 'negotiated', 'end', 'to', 'the', 'conflict', ',', 'Peskov', 'added', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['He', 'criticised', 'a', 'new', 'Ukrainian', 'decree', ',', 'signed', 'by', 'Zelenskiy', 'on', 'Tuesday', ',', 'which', 'says', 'Kyiv', 'will', 'not', 'negotiate', 'directly', 'with', 'Putin', 'for', 'an', 'end', 'to', 'the', 'conflict', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Register', 'now', 'for', 'FREE', 'unlimited', 'access', 'to', 'Reuters.com', 'Register', '\n\n', 'Reporting', 'by', 'Reuters', 'Editing', 'by', 'Kevin', 'Liffey', '\n\n\n\n\n\n\n\n\n\n\n\n', 'Our', 'Standards', ':', 'The', 'Thomson', 'Reuters', 'Trust', 'Principles', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['\n\n\n\n\n\n\n\n\n\n\n\n\n\n', 'Sept', '30', '(', 'Reuters', ')', '-', 'Tesla', 'Inc', ""'s"", '(', 'TSLA.O', ')', 'famously', 'focused', 'chief', 'executive', ',', 'Elon', 'Musk', ',', 'faced', 'one', 'question', 'at', 'the', 'company', ""'s"", ""'"", 'AI', 'Day', ""'"", 'event', 'on', 'Friday', 'that', 'momentarily', 'stumped', 'him', '.']","['O', 'O', 'O', 'O', 'U-CUSTOM_ORG', 'O', 'O', 'B-CUSTOM_ORG', 'L-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CUSTOM_ROLE', 'L-CUSTOM_ROLE', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'an', 'evening', 'devoted', 'to', 'robots', 'and', 'computer', 'technology', ',', 'a', 'questioner', 'asked', 'what', 'the', '51', '-', 'year', 'old', 'would', 'tell', 'his', 'younger', 'self', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['read', 'more', '\n\n', 'The', 'verbose', 'executive', ',', 'who', 'is', 'the', 'world', ""'s"", 'richest', 'person', ',', 'stood', 'quietly', 'and', 'thought', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Register', 'now', 'for', 'FREE', 'unlimited', 'access', 'to', 'Reuters.com', 'Register', '\n\n', 'He', 'began', 'by', 'suggesting', 'the', 'younger', 'Elon', 'gain', 'exposure', 'to', 'smart', 'people', 'and', 'read', 'a', 'lot', 'of', 'books', ',', 'but', 'noted', 'that', 'he', 'had', 'done', 'just', 'that', 'as', 'a', 'young', 'person', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Then', 'he', 'said', 'that', 'there', 'was', 'merit', 'to', 'not', 'being', '""', 'too', 'intense', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'I', 'would', 'say', 'to', 'twenty-', 'or', 'twenty', '-', 'something', 'me', ',', ""'"", 'just', 'stop', 'and', 'smell', 'the', 'roses', 'occasionally', 'probably', 'would', 'be', 'a', 'good', 'idea', ',', ""'"", '""', 'he', 'said', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Years', 'ago', 'when', 'he', 'was', 'developing', 'an', 'early', 'SpaceX', 'rocket', 'on', 'a', 'beautiful', 'island', ',', 'Musk', 'said', 'he', 'remembered', 'not', 'stopping', 'to', 'enjoy', 'the', 'surroundings', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'I', 'should', 'have', 'had', 'a', 'drink', 'on', 'the', 'beach', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['That', 'would', 'have', 'been', 'fine', ',', '""', 'he', 'said', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Register', 'now', 'for', 'FREE', 'unlimited', 'access', 'to', 'Reuters.com', 'Register', '\n\n', 'Reporting', 'By', 'Peter', 'Henderson', ';', 'Editing', 'by', 'Muralikumar', 'Anantharaman', '\n\n\n\n\n\n\n\n\n\n\n\n', 'Our', 'Standards', ':', 'The', 'Thomson', 'Reuters', 'Trust', 'Principles', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'O', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['\n\n\n\n\n\n\n\n\n\n\n\n\n\n', 'Oct', '3', '(', 'Reuters', ')', '-', 'Tesla', 'Inc', '(', 'TSLA.O', ')', 'shares', 'closed', 'down', '8.6', '%', 'in', 'their', 'steepest', 'single', '-', 'day', 'decline', 'in', 'four', 'months', 'on', 'Monday', 'after', 'third', '-', 'quarter', 'vehicle', 'deliveries', 'fell', 'short', 'of', 'Wall', 'Street', 'estimates', 'due', 'to', 'logistic', 'hurdles', ',', 'with', 'slowing', 'outlook', 'for', 'economic', 'growth', 'raising', 'doubts', 'about', 'demand', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CUSTOM_ORG', 'L-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'tumble', 'wiped', 'out', 'more', 'than', '$', '71', 'billion', 'in', 'market', 'value', 'of', 'the', 'world', ""'s"", 'most', 'valuable', 'automaker', 'and', 'dragged', 'down', 'shares', 'of', 'other', 'electric', '-', 'vehicle', 'makers', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Despite', 'record', 'quarterly', 'deliveries', ',', 'Tesla', 'missed', 'market', 'expectations', ',', 'with', 'an', 'unusually', 'large', 'gap', 'between', 'production', 'and', 'deliveries', 'as', 'it', 'struggled', 'to', 'secure', 'enough', 'transportation', 'during', 'the', 'peak', 'time', 'at', 'a', 'reasonable', 'cost', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['read', 'more', '\n\n', 'Register', 'now', 'for', 'FREE', 'unlimited', 'access', 'to', 'Reuters.com', 'Register', '\n\n', 'The', 'shortfall', 'in', 'deliveries', 'comes', 'amid', 'demand', 'worries', 'among', 'investors', 'and', 'analysts', 'due', 'to', 'increased', 'prices', 'of', 'Tesla', 'vehicles', ',', 'higher', 'borrowing', 'cost', 'and', 'a', 'dull', 'outlook', 'for', 'global', 'economic', 'growth', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'While', 'Tesla', 'continues', 'to', 'point', 'to', 'supply', 'constraints', 'as', 'limiting', 'deliveries', ',', 'the', 'potential', 'for', 'demand', 'destruction', 'looms', 'large', ',', '""', 'JP', 'Morgan', 'analyst', 'Ryan', 'Brinkman', 'said', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CUSTOM_ORG', 'L-CUSTOM_ORG', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'O']"
"['1/2', 'The', 'Tesla', 'factory', 'is', 'seen', 'in', 'Fremont', ',', 'California', ',', 'U.S.', 'June', '22', ',', '2018', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_PLACE', 'O', 'U-CUSTOM_PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['REUTERS', '/', 'Stephen', 'Lam', '/', 'File', 'Photo', 'Read', 'More', '\n\n', 'Analysts', 'warned', 'that', 'demand', 'may', 'lose', 'steam', 'in', 'the', 'coming', 'quarters', ',', 'with', 'Toyota', 'Motor', 'Corp', ""'s"", '(', '7203.T', ')', 'U.S.', 'sales', 'dropping', '7.1', '%', '.']","['U-CUSTOM_ORG', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CUSTOM_ORG', 'I-CUSTOM_ORG', 'L-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'As', 'far', 'as', 'shipping', 'goes', ',', 'we', 'are', 'not', 'facing', 'any', 'issues', ',', '""', 'the', 'Japanese', 'automaker', 'said', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['read', 'more', '\n\n', 'Tesla', 'will', 'need', 'to', 'deliver', 'more', 'than', '450,000', 'vehicles', 'in', 'the', 'fourth', 'quarter', 'to', 'meet', 'its', 'goal', 'of', 'growing', 'deliveries', 'by', '50', '%', 'annually', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Reuters', 'reported', 'that', 'it', 'has', 'set', 'a', 'target', 'to', 'produce', 'about', '495,000', 'Model', 'Y', 'and', 'Model', '3', 'in', 'the', 'period', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Reuters', 'Graphics', '\n\n', '""', 'The', 'broader', 'concern', 'is', 'more', 'so', 'than', 'just', 'them', 'missing', 'their', 'deliveries', ',', 'probably', 'just', 'more', 'the', 'going', 'concern', 'for', 'all', 'these', 'smaller', 'upstart', 'EV', '...', 'That', 'might', 'put', 'us', 'behind', 'the', 'curve', 'in', 'terms', 'of', 'where', 'EV', 'production', 'goes', ',', '""', 'said', 'GuideStone', 'Capital', 'Management', ""'s"", 'Brandon', 'Pizzurro', '.']","['U-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CUSTOM_ORG', 'I-CUSTOM_ORG', 'L-CUSTOM_ORG', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O']"
"['Still', ',', 'analysts', 'expect', 'Tesla', ""'s"", 'manufacturing', 'margins', 'to', 'remain', 'robust', 'in', 'the', 'fourth', 'quarter', ',', 'thanks', 'to', 'its', 'pricing', 'power', 'and', 'ability', 'to', 'use', 'China', 'as', 'an', 'export', 'hub', 'for', 'many', 'countries', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Meanwhile', ',', 'rival', 'Rivian', 'Automotive', 'Inc', '(', 'RIVN.O', ')', 'said', 'on', 'Monday', 'it', 'produced', '7,363', 'vehicles', 'in', 'the', 'third', 'quarter', ',', '67', '%', 'higher', 'than', 'the', 'preceding', 'quarter', ',', 'and', 'maintained', 'its', 'full', '-', 'year', 'target', 'of', '25,000', '.', 'read', 'more', '\n\n', 'Register', 'now', 'for', 'FREE', 'unlimited', 'access', 'to', 'Reuters.com', 'Register', '\n\n', 'Reporting', 'by', 'Akash', 'Sriram', ',', 'Ankika', 'Biswas', 'and', 'Savyata', 'Mishra', 'in', 'Bengaluru', ';', 'Additional', 'reporting', 'by', 'Nathan', 'Gomes', 'amd', 'Yuvraj', 'Malik', ';', 'Editing', 'by', 'Arun', 'Koyyur', 'and', 'Sriraj', 'Kalluvila', '\n\n\n\n\n\n\n\n\n\n\n\n', 'Our', 'Standards', ':', 'The', 'Thomson', 'Reuters', 'Trust', 'Principles', '.']","['O', 'O', 'O', 'B-CUSTOM_ORG', 'I-CUSTOM_ORG', 'L-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'U-CUSTOM_PLACE', 'O', 'O', 'O', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'O', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'Tesla', 'Model', '3', 'vehicle', 'drives', 'on', 'autopilot', 'along', 'the', '405', 'highway', 'in', 'Westminster', ',', 'California', ',', 'U.S.', ',', 'March', '16', ',', '2022', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_PLACE', 'O', 'U-CUSTOM_PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['REUTERS', '/', 'Mike', 'Blake', '\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n', 'WASHINGTON', ',', 'Oct', '11', '(', 'Reuters', ')', '-', 'Drivers', 'using', 'advanced', 'driver', 'assistance', 'systems', 'like', 'Tesla', '(', 'TSLA.O', ')', 'Autopilot', 'or', 'General', 'Motors', '(', 'GM.N', ')', 'Super', 'Cruise', 'often', 'treat', 'their', 'vehicles', 'as', 'fully', 'self', '-', 'driving', 'despite', 'warnings', ',', 'a', 'new', 'study', 'has', 'found', '.']","['U-CUSTOM_ORG', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'U-CUSTOM_PLACE', 'O', 'O', 'O', 'O', 'U-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Insurance', 'Institute', 'for', 'Highway', 'Safety', '(', 'IIHS', ')', ',', 'an', 'industry', 'funded', 'group', 'that', 'prods', 'automakers', 'to', 'make', 'safer', 'vehicles', ',', 'said', 'on', 'Tuesday', 'a', 'survey', 'found', 'regular', 'users', 'of', 'Super', 'Cruise', ',', 'Nissan', '/', 'Infiniti', '(', '7201.T', ')', 'ProPILOT', 'Assist', 'and', 'Tesla', 'Autopilot', '""', 'said', 'they', 'were', 'more', 'likely', 'to', 'perform', 'non', '-', 'driving', '-', 'related', 'activities', 'like', 'eating', 'or', 'texting', 'while', 'using', 'their', 'partial', 'automation', 'systems', 'than', 'while', 'driving', 'unassisted', '.', '""']","['B-CUSTOM_ORG', 'I-CUSTOM_ORG', 'I-CUSTOM_ORG', 'I-CUSTOM_ORG', 'I-CUSTOM_ORG', 'L-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'IIHS', 'study', 'of', '600', 'active', 'users', 'found', '53', '%', 'of', 'Super', 'Cruise', ',', '42', '%', 'of', 'Autopilot', 'and', '12', '%', 'of', 'ProPILOT', 'Assist', 'owners', '""', 'said', 'that', 'they', 'were', 'comfortable', 'treating', 'their', 'vehicles', 'as', 'fully', 'self', '-', 'driving', '.', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
